"ctry_code";"nace2_code";"n_tech_reg"
"BG";28,11;15,0916666666667
"BG";28,14;1
"BG";28,21;2,75
"BG";28,22;12,875
"BG";28,23;33,5166666666667
"BG";28,25;8,83333333333333
"BG";28,29;54,7361111111111
"BG";28,3;33,0833333333333
"BG";28,4;42,0138888888889
"BG";28,9;64,4827380952381
"BG";28,92;2,33333333333333
"BG";28,94;6,91666666666667
"BG";28,99;17,2083333333333
"BG";29,1;66,8761904761905
"BG";29,3;0,666666666666667
"BG";30;46,8458333333333
"BG";31;6,75
"BG";32;48,8402777777778
"BG";32,5;65,5208333333333
"BG";32,9;41,0037878787879
"BG";42,2;3,33333333333333
"BG";42,91;5,16666666666667
"BG";43;52,9083333333333
"BG";62;36,417816091954
"BH";11;0,5
"BH";13;0,25
"BH";15;1
"BH";19;1,8
"BH";20,1;1,52777777777778
"BH";20,3;0,5
"BH";20,4;0,25
"BH";20,42;0,333333333333333
"BH";20,5;0,333333333333333
"BH";20,6;0,0277777777777778
"BH";22;2,33333333333333
"BH";23;0,75
"BH";23,1;1,91666666666667
"BH";23,3;0,25
"BH";25,2;0,5
"BH";26,2;1,83333333333333
"BH";26,3;5,33333333333333
"BH";26,5;1,60119047619048
"BH";26,7;0,166666666666667
"BH";27,9;0,166666666666667
"BH";28,1;1,6875
"BH";28,11;1,54166666666667
"BH";28,14;0,5
"BH";28,22;0,125
"BH";28,25;0,5
"BH";28,29;0,527777777777778
"BH";28,3;0,666666666666667
"BH";28,4;0,5
"BH";28,9;1,39583333333333
"BH";28,99;0,833333333333333
"BH";29,1;1,5
"BH";30;0,666666666666667
"BH";31;0,5
"BH";32;1,75
"BH";32,5;2,11111111111111
"BH";32,9;1,25
"BH";42,2;1,66666666666667
"BH";43;2,75
"BH";62;4,03333333333333
"BI";10;1,8
"BI";23,3;0,333333333333333
"BI";23,5;0,333333333333333
"BI";28,1;1
"BI";43;1,33333333333333
"BJ";20,2;1
"BJ";20,3;0,05
"BJ";21;1
