"ctry_code";"nace2_code";"n_tech_reg"
"BE";28,3;200,735714285714
"BE";28,4;206,527054988662
"BE";28,9;851,35572613894
"BE";28,92;16,15
"BE";28,94;233,535069444444
"BE";28,95;8,93333333333333
"BE";28,99;50,8008928571429
"BE";29,1;348,812355699856
"BE";29,3;2,90740740740741
"BE";30;90,6916666666667
"BE";31;91,1022946859903
"BE";32;239,007380952381
"BE";32,5;390,440464634572
"BE";32,9;729,7423542098
"BE";42,2;14,7777777777778
"BE";42,91;9,66666666666667
"BE";43;282,857215007215
"BE";62;35,7624404761905
"BF";20,1;1,625
"BF";20,4;0,5
"BF";20,42;0,5
"BF";21;1,34722222222222
"BF";25,7;0,333333333333333
"BF";25,94;0,333333333333333
"BF";26,8;0,5
"BF";29,1;0,333333333333333
"BG";10;270,804166666667
"BG";10,5;8,5
"BG";11;67,8666666666667
"BG";12;6,33333333333333
"BG";13;35,6666666666667
"BG";14;3,33333333333333
"BG";15;5,33333333333333
"BG";16;6,75
"BG";17;19
"BG";18,1;3,75
"BG";19;23,2083333333333
"BG";20,1;520,311111111111
"BG";20,2;90,5
"BG";20,3;22,1833333333333
"BG";20,4;30,7208333333333
"BG";20,42;2,1375
"BG";20,5;62,7166666666667
"BG";20,51;55,792328042328
"BG";20,6;4,5
"BG";21;587,782178932179
"BG";22;32,4166666666667
"BG";22,1;5,33333333333333
"BG";22,2;10,6111111111111
"BG";23;9,33333333333333
"BG";23,1;49,4166666666667
"BG";23,3;13,8333333333333
"BG";23,42;6,5
"BG";23,5;114,841666666667
"BG";24;131,431313131313
"BG";24,46;2
"BG";25,1;8
"BG";25,2;28,9
"BG";25,3;4,5
"BG";25,4;70,85
"BG";25,5;6,66666666666667
"BG";25,6;19,1261904761905
"BG";25,7;48,35
"BG";25,9;27,1666666666667
"BG";25,94;6
"BG";26,1;123,238888888889
"BG";26,11;0,361111111111111
"BG";26,2;101,85
"BG";26,3;174,566666666667
"BG";26,4;25,5833333333333
"BG";26,5;291,634391534392
"BG";26,51;74,2833333333333
"BG";26,52;3,33333333333333
"BG";26,6;23,3333333333333
"BG";26,7;27,3166666666667
"BG";26,8;2,51666666666667
"BG";27,1;108,833333333333
"BG";27,12;16,6666666666667
"BG";27,2;27,3269841269841
"BG";27,3;12,3888888888889
"BG";27,33;37,3333333333333
"BG";27,4;6,2
"BG";27,5;76,65
"BG";27,9;81,45
"BG";28,1;321,866666666667
"BG";28,11;38,8333333333333
"BG";28,14;0,333333333333333
"BG";28,21;13,5
"BG";28,22;48,8333333333333
"BG";28,23;62,4880952380952
"BG";28,25;37,45
"BG";28,29;176,341666666667
"BG";28,3;199,712962962963
"BG";28,4;269,674603174603
"BG";28,9;302,06746031746
"BG";28,92;16,5833333333333
"BG";28,94;25,8333333333333
"BG";28,99;46,4166666666667
"BG";29,1;207,583333333333
"BG";30;154,003571428571
"BG";31;18,6666666666667
"BG";32;131,233333333333
"BG";32,5;231,783333333333
"BG";32,9;53
"BG";42,2;9,75
"BG";42,91;15,5
"BG";43;162,708333333333
"BG";62;3,25
"BH";20,1;1,5
"BH";21;1,25
"BH";22;1
"BH";24;0,583333333333333
"BH";26,2;2,08333333333333
"BH";26,3;2,83333333333333
"BH";27,4;0,0833333333333333
"BH";28,23;2,41666666666667
"BH";28,29;2,08333333333333
"BH";29,1;2
"BH";30;1
"BH";32;0,0833333333333333
"BH";32,5;1,25
"BH";32,9;0,5
"BH";42,91;1,5
"BH";62;1,83333333333333
"BI";10;0,5
"BJ";10;0,6
"BJ";21;3
"BM";15;1
"BM";21;7,54166666666667
"BM";22;0,111111111111111
"BM";25,1;1
"BM";25,2;0,5
"BM";26,1;1
"BM";26,2;2,7
"BM";26,3;3,16666666666667
"BM";26,51;0,111111111111111
"BM";26,7;1
"BM";27,1;1
"BM";27,5;3,13333333333333
"BM";28,23;1,33333333333333
"BM";28,25;1
"BM";28,29;1
"BM";28,4;1
"BM";28,9;0,5
"BM";30;2
"BM";31;0,676190476190476
"BM";32;2,11111111111111
"BM";32,5;1,625
"BM";32,9;1
"BM";42,91;0,5
"BM";43;6,5
"BM";62;2,5
"BN";21;0,333333333333333
"BN";28,9;0,666666666666667
"BN";32,9;0,5
"BO";10;0,5
"BO";11;0,5
"BO";20,1;0,791666666666667
"BO";20,2;1,33333333333333
"BO";21;0,75
"BO";23,5;0,833333333333333
"BO";24;0,333333333333333
"BO";25,3;0,1
"BO";26,1;0,125
"BO";26,3;0,666666666666667
"BO";26,5;0,25
"BO";26,51;0,25
"BO";26,52;0,5
"BO";26,7;0,533333333333333
"BO";28,1;1,5
"BO";28,22;1
"BO";28,3;4
"BO";28,4;1
"BO";28,9;1
"BO";32;1,1
"BO";32,5;1,83333333333333
"BO";43;1,5
"BR";10;677,985714285714
"BR";10,5;16,8333333333333
"BR";11;111,930555555556
"BR";12;78,25
"BR";13;91,2460317460317
"BR";14;151,333333333333
"BR";15;193,25
"BR";16;61,5
"BR";17;156,180158730159
"BR";18,1;350,366666666667
"BR";19;131,191666666667
"BR";20,1;1595,63163780664
"BR";20,2;169,681042568543
"BR";20,3;110,701388888889
"BR";20,4;136,419246031746
"BR";20,42;26,6968253968254
"BR";20,5;221,398412698413
"BR";20,51;48,8333333333333
"BR";20,6;12,9625
"BR";21;1225,7558982684
"BR";22;660,495833333333
"BR";22,1;7,66666666666667
"BR";22,2;56,1666666666667
"BR";23;122,979166666667
"BR";23,1;61,6166666666667
"BR";23,3;158,8125
"BR";23,42;200,5
"BR";23,5;287,147222222222
"BR";24;484,277777777778
"BR";25,1;128,5
"BR";25,2;60,7
"BR";25,3;12,8333333333333
"BR";25,4;101,6875
"BR";25,5;19,5
"BR";25,6;40,3333333333333
"BR";25,7;601,394444444444
"BR";25,9;169,5
"BR";25,94;64,3333333333333
"BR";26,1;270,358333333333
"BR";26,11;2,07142857142857
"BR";26,2;339,029761904762
"BR";26,3;1476,70474822113
"BR";26,4;57,5833333333333
"BR";26,5;1057,95577200577
"BR";26,51;278,675
"BR";26,52;51,6666666666667
"BR";26,6;119,333333333333
"BR";26,7;229,176984126984
"BR";26,8;19,5333333333333
"BR";27,1;339,15
"BR";27,12;138,833333333333
"BR";27,2;54,6666666666667
"BR";27,3;68,6680555555556
"BR";27,33;632,0125
"BR";27,4;137,2
"BR";27,5;1998,20467171717
"BR";27,9;395,583333333333
"BR";28,1;1813,48939393939
"BR";28,11;116,404166666667
"BR";28,14;323,22619047619
"BR";28,21;70,5833333333333
"BR";28,22;352,322727272727
"BR";28,23;908,304748221128
"BR";28,25;307,033333333333
"BR";28,29;1071,97738095238
"BR";28,3;1533,35
"BR";28,4;1162,92777777778
"BR";28,9;2641,33829365079
"BR";28,92;87,5
"BR";28,94;207,4
"BR";28,95;43,3388888888889
"BR";28,99;205,480555555556
"BR";29,1;2461,89098124098
"BR";29,3;2,4047619047619
"BR";30;943,505357142857
"BR";31;736,142857142857
"BR";32;2436,99702380952
"BR";32,5;2197,88630952381
"BR";32,9;2319,82619047619
"BR";42,2;229,5
"BR";42,91;119,333333333333
"BR";43;1679,68869047619
"BR";62;86,9550839964633
"BS";10;0,5
"BS";11;1
"BS";14;1,5
"BS";20,1;3,28333333333333
"BS";20,2;0,5
"BS";21;9,375
"BS";22;1,33333333333333
"BS";23;1,08333333333333
"BS";23,5;3,81944444444444
"BS";24;16,4861111111111
"BS";25,1;0,319444444444444
"BS";25,7;3,5
"BS";26,1;1
"BS";26,2;3,08333333333333
"BS";26,3;1,08333333333333
"BS";26,5;1,75
"BS";26,51;1,58333333333333
"BS";27,1;0,333333333333333
"BS";27,2;2,78333333333333
"BS";27,3;0,5
"BS";27,5;2,83333333333333
"BS";28,1;3
"BS";28,23;6,25
"BS";28,29;2
"BS";28,3;1
"BS";28,4;1
"BS";28,9;2,625
"BS";29,1;1
"BS";30;6,5
"BS";31;2
"BS";32;5,5
"BS";32,5;16,725
"BS";32,9;2,33333333333333
"BS";43;5
"BS";62;2,75
"BT";28,9;1
"BU";20,1;0,375
"BU";21;1,45833333333333
"BU";22;0,5
"BU";28,1;1
"BU";28,4;0,5
"BW";25,2;0,5
"BW";28,29;0,5
"BW";28,9;1
"BY";10;32,4285714285714
"BY";10,5;2
"BY";11;5
"BY";12;1
"BY";13;18,5797619047619
"BY";14;4,5
"BY";15;1,75
"BY";16;1
"BY";17;2,83333333333333
"BY";18,1;2
"BY";19;17,8702380952381
"BY";20,1;149,53195970696
"BY";20,2;4,5
"BY";20,3;11,5
"BY";20,4;11,5333333333333
"BY";20,42;3,16666666666667
"BY";20,5;45,8953823953824
"BY";20,51;1
"BY";20,6;2,9547619047619
"BY";21;37,5247113997114
"BY";22;37,9484848484848
"BY";22,2;11,0416666666667
"BY";23;3,58333333333333
"BY";23,1;6,96666666666667
"BY";23,3;2,1
"BY";23,42;1
"BY";23,5;19,1666666666667
"BY";24;36,7581349206349
"BY";25,1;0,40530303030303
"BY";25,2;3,5
"BY";25,3;0,25
"BY";25,4;5,90476190476191
"BY";25,5;5,93333333333333
"BY";25,6;6,35714285714286
"BY";25,7;3,5
"BY";25,9;2
"BY";25,94;1
"BY";26,1;26,3738095238095
"BY";26,2;23
"BY";26,3;22,9547619047619
"BY";26,4;3,25
"BY";26,5;92,0227994227994
"BY";26,51;5,77777777777778
"BY";26,6;7,35
"BY";26,7;20,6666666666667
"BY";26,8;1
"BY";27,1;10,1
"BY";27,12;1
"BY";27,2;1,83333333333333
"BY";27,3;1,5
"BY";27,33;2,5
"BY";27,4;2,33333333333333
"BY";27,5;9,09722222222222
"BY";27,9;4,3
"BY";28,1;80,197619047619
"BY";28,11;14,625
"BY";28,14;2,5
"BY";28,21;2,9469696969697
"BY";28,22;2,5
"BY";28,23;9,25
"BY";28,25;5,33333333333333
"BY";28,29;34,3309523809524
"BY";28,3;43,5123015873016
"BY";28,4;47,1234848484848
"BY";28,9;113,716131091131
"BY";28,92;5,10119047619048
"BY";28,94;40,9404761904762
"BY";28,95;0,333333333333333
"BY";28,99;4,97619047619048
"BY";29,1;54,8484126984127
"BY";29,3;2
"BY";30;23,8333333333333
"BY";31;1,25
"BY";32;9,625
"BY";32,5;46,4468253968254
"BY";32,9;12,7761904761905
"BY";42,91;5,5
"BY";43;22,7452380952381
"BY";62;0,2
"BZ";26,2;0,5
"BZ";26,3;1
"BZ";26,51;0,5
"BZ";28,23;1
"BZ";28,9;0,166666666666667
"BZ";43;1,16666666666667
"CA";10;555,678212311882
"CA";10,5;10,4166666666667
"CA";11;55,4666666666667
"CA";12;81,8916666666667
"CA";13;106,55596001221
"CA";14;354,55119047619
"CA";15;274,253968253968
"CA";16;126,716666666667
"CA";17;310,36869047619
"CA";18,1;273,697142857143
"CA";19;316,435277777778
"CA";20,1;2986,03383597884
"CA";20,2;242,073755411255
"CA";20,3;249,347407407407
"CA";20,4;112,475
"CA";20,42;51,8061507936508
"CA";20,5;353,821547619048
"CA";20,51;142,327777777778
"CA";20,6;11,0650793650794
"CA";21;4452,15151270026
"CA";22;1451,41937271062
"CA";22,1;18,8242063492063
"CA";22,2;55,3707341269841
"CA";23;229,056079059829
"CA";23,1;52,6261904761905
"CA";23,3;96,4123015873016
"CA";23,42;182,75
"CA";23,5;215,320701058201
"CA";24;716,789880952381
